date,tweet,hashtags
2020-07-23,"Do you think wearing masks in public places should be mandatory during the COVID-19 pandemic? 

https://t.co/4qlWzEepkz",[]
2020-07-23,"“If you’re in everybody’s face all the time, maybe it’ll just work.”

Sunny Leone spoke to Global News about growing up in Canada, and breaking into Bollywood and life under coronavirus lockdown.

 https://t.co/3VdD6DhQXN",[]
2020-07-23,"Coronavirus antibodies decay fast, but that doesn’t mean protection is gone: study https://t.co/wpuS8Mv9ls https://t.co/khXlIAsV0B",[]
2020-07-23,California surpasses New York as worst-hit state for coronavirus cases https://t.co/daY4Jnc4I8 https://t.co/Ox6FFuXN35,[]
2020-07-23,"Populist leaders struggle to fight coronavirus, experts link it to distrust of science https://t.co/gTSZmEajR7 https://t.co/X7pWyHrg0L",[]
2020-07-23,Temporary basic income would help world’s poor during coronavirus pandemic: UN https://t.co/wNzZwsj6Ml https://t.co/SR15M4nyJq,[]
2020-07-23,Only 1 in 10 Americans want schools to reopen without coronavirus restrictions: poll https://t.co/lsXg9EwsGE https://t.co/edyPHd8Q1m,[]
2020-07-23,"""If a mask was an option for the economy's reactivation, I'd put one on immediately,"" Lopez Obrador said Wednesday. 

https://t.co/Dt58PUobza",[]
2020-07-22,New on YouTube:  Coronavirus: Busting the claims being made about face masks https://t.co/eUEdVYxQvI,[]
2020-07-22,New on YouTube:  Coronavirus: Renewed push for U.S. to adopt cohesive national pandemic strategy https://t.co/YgFDfqrAhr,[]
2020-07-22,New on YouTube:  Coronavirus: COVID-19 cases uptick as provinces mull reopening schools https://t.co/PORUMToqVF,[]
2020-07-22,"The pandemic reached another grim milestone on Wednesday, with the number of infections worldwide having now surpassed 15 million.

https://t.co/0ch7Bk15fn",[]
2020-07-22,"Your daily #CoronavirusPandemic update:

🇨🇦 Canada reports 540 new coronavirus cases 

📈Global coronavirus cases went from 10 million to 15 million in less than a month

🇨🇦U.S. inks coronavirus trial vaccine deal with Pfizer for first 100M doses

MORE: https://t.co/uUgt1RKbT6 https://t.co/TpbCsH4dDC",['coronaviruspandemic']
2020-07-22,"New on YouTube:  Coronavirus: Trump says spikes in cases came ""shortly after"" anti-racism protests, youths at bars https://t.co/1YVADDMByv",[]
2020-07-22,Fauci to testify next week on House investigation into U.S. coronavirus response https://t.co/ZuBNiHL1c6 https://t.co/nSrkKcUpDN,[]
2020-07-22,"WATCH LIVE: Trump to offer update on U.S. COVID-19 response

https://t.co/VZ1GLa0jeO",[]
2020-07-22,"Several Canadian provinces have been reporting an increase in COVID-19 cases over recent days.

Are you concerned summer travelling will cause an increase in coronavirus cases?

MORE: https://t.co/qPCh6yWoBk",[]
2020-07-22,"⚡️ The public is responding to parliamentary committee chamber reports that COVID-19 will likely make it too dangerous for MPs to gather in large numbers. 

https://t.co/bVPQDv2jS7",[]
2020-07-22,"Anti-mask sentiment among residents has cast a large shadow over Florida, where conspiracy theories and misinformation have been known to clash with the advice of medical professionals.

https://t.co/vqzjHm95Ao",[]
2020-07-22,"Calgary city council voted in favour of mandatory masks in indoor public spaces and on transit.

https://t.co/1EujKwySsB",[]
2020-07-22,‘All the makings of a disaster’: How Florida became a coronavirus epicentre https://t.co/ClVpwEANva https://t.co/X017kylvxQ,[]
2020-07-22,"The numbers offer a glimpse into ‘excess death’ linked to the pandemic: people whose deaths were in some way related to the coronavirus, but don’t appear in official totals.

https://t.co/ZkrRj5vDYa",[]
2020-07-22,"California tops 409K confirmed coronavirus cases, surpassing New York https://t.co/F7vBruk0XT https://t.co/mdl2JzWKM3",[]
2020-07-22,Global coronavirus cases went from 10 million to 15 million in less than a month https://t.co/hD4SKdBaDF https://t.co/8J0Q59FUds,[]
2020-07-22,"As the novel coronavirus pandemic continues — and Canadians are being warned not to travel internationally — the demand for cottage rentals is surging.  

https://t.co/RwNVMfPE4h",[]
2020-07-22,"#BREAKING: Ontario reported 165 new cases of the novel coronavirus on Wednesday.

https://t.co/9u7jUITKrw",['breaking']
2020-07-22,"A new contract with Pfizer is part of Trump’s Operation Warp Speed vaccine program — under which multiple COVID-19 vaccines are being developed simultaneously.

https://t.co/EylqgUclmV",[]
2020-07-22,"Statistics Canada says the consumer price index for June was up — ending a run of negative inflation that began in April in the wake of the COVID-19 pandemic.

https://t.co/7L67nitH26",[]
2020-07-22,U.S. inks coronavirus trial vaccine deal with Pfizer for first 100M doses https://t.co/SOBlLmHMcQ https://t.co/2OcxsEg4sU,[]
2020-07-22,Humanitarian aid from top donors has dropped 30% amid coronavirus pandemic: analysis https://t.co/hWChKDUqAa https://t.co/LhSh5j8aMQ,[]
2020-07-22,New on YouTube:  Coronavirus: Why a rise in COVID-19 cases in Canada has some concerned https://t.co/JAwbsrnqSs,[]
2020-07-22,"⚡️ How do you feel about children, teachers and staff wearing masks in school this fall?
#coronavirus #COVID19 
https://t.co/SfRjIOxV29","['coronavirus', 'covid19']"
2020-07-22,U.S. charges Chinese hackers accused of targeting coronavirus vaccine research https://t.co/4I9y551OJ7 https://t.co/jM6gcfOjRA,[]
2020-07-21,New on YouTube:  Coronavirus: COVID-19 fuelling a deep divide in the United Kingdom https://t.co/PoeTCCa4Dj,[]
2020-07-21,Next round of U.S. coronavirus aid could cost well above $1 trillion as demands rise https://t.co/w9Fbj64awi https://t.co/lnZYCmRnEG,[]
2020-07-21,"New on YouTube:  Global National: July 21, 2020 | Health officials issue warning as Canada's COVID-19 cases rise https://t.co/cvCqDCfb9T",[]
2020-07-21,Scottish independence support strengthened by COVID-19 divisions: polls https://t.co/ZPGW8AK47v https://t.co/Qo1whO0xnO,[]
2020-07-21,"Nunavut still has yet to see a confirmed case of COVID-19.

https://t.co/37pwwRNWEH",[]
2020-07-21,New on YouTube:  Coronavirus: Trump says people should ‘get a mask’ if they can’t socially distance https://t.co/M2OJEo8Hsv,[]
2020-07-21,"Trump changes tone on coronavirus, says things will get worse before it gets better https://t.co/6WK6xBYBjb https://t.co/8ViobgzTaB",[]
2020-07-21,"“It’s a pressure cooker”: Experts say more needs to be done for Indigenous people who are disproportionately impacted by COVID-19.

https://t.co/70Sc8FUXpA",[]
2020-07-21,"WATCH LIVE: Trump resumes COVID-19 press conferences as U.S. cases rise

https://t.co/k4uNAo8s9G",[]
2020-07-21,"“Dr. Fauci has been a true champion for our country during the COVID-19 pandemic and throughout his distinguished career,” the Washington Nationals said.

https://t.co/6rTlte9F4k",[]
2020-07-21,New on YouTube:  Coronavirus: All-female robotics team in Afghanistan develops prototype ventilator https://t.co/OSZtNev23x,[]
2020-07-21,"New on YouTube:  Coronavirus: Uptick in Canada's daily cases associated with young people, health official says https://t.co/5ycwwmv4za",[]
2020-07-21,"'If I had to choose between me or my daughter’s life, who would I choose?': A New Hampshire mom is doing well after giving birth while in a coronavirus coma.

https://t.co/X2rQqkR6cT",[]
2020-07-21,"COVID-19 will likely make it too dangerous for MPs to gather in large numbers when the Commons is due to resume its regular business in September, a new report says. 

https://t.co/b6Clz3cCgl",[]
2020-07-21,"COMMENTARY: If you think Canada is immune to the cockamamie COVID kookiness that is surging in the U.S., think again, writes Mike Smyth.

https://t.co/mvDZwvz5YB",[]
2020-07-21,"Two Chinese hackers accused of targeting coronavirus vaccine research are the first to be accused of targeting scientific innovation related to COVID-19. 

https://t.co/yCplpyuIgD",[]
2020-07-21,"WATCH LIVE: Canadian ministers and health officials are expected to provide an update on the country's COVID-19 cases and the ongoing response to the pandemic.

https://t.co/1IY0YHWnB3",[]
2020-07-21,Chinese spies accused of worldwide hacking campaign targeting coronavirus research https://t.co/XsRgK4nLuv https://t.co/TqYTPaUIHy,[]
2020-07-21,"Your daily #CoronavirusPandemic update:

💉Canada, U.S. order 177 million syringes and needles from medical company

🇺🇸U.S. aid in limbo as cases climb

😷Parents want students to wear masks at school in fall amid pandemic, poll says

MORE: https://t.co/dvmb5jLTrO",['coronaviruspandemic']
2020-07-21,"WATCH LIVE: White House Press Secretary Kayleigh McEnany holds a news briefing as U.S. cases of #COVID19 continue to soar.
https://t.co/IDdg2hTeP4",['covid19']
2020-07-21,"THIS JUST IN: Ontario has seen its highest single-day increase of coronavirus cases in three weeks 
#COVID19Ontario

https://t.co/Kqw8xy5ojG",['covid19ontario']
2020-07-21,"Medical device maker Becton Dickinson said the United States and Canadian governments ordered 177 million syringes and needles for COVID-19 vaccination programs.

https://t.co/wz1rnSBaLz",[]
2020-07-21,"LinkedIn said it would cut six per cent of its global workforce as the coronavirus pandemic continues. 

https://t.co/jFnyMkARRN",[]
2020-07-21,"U.S. coronavirus aid in limbo as cases climb, EU settles plan to boost economies https://t.co/gD2UZVRaiu https://t.co/0jUCDhyQx7",[]
2020-07-21,LinkedIn cuts 960 jobs as coronavirus pandemic strains demand for platform https://t.co/29jb9gVjBR https://t.co/OyTc9G4GHV,[]
2020-07-21,"Do you agree with the almost two-third of parents polled who believe that children returning to school in the fall should wear masks?

https://t.co/5Vqc81tpXF",[]
2020-07-21,"New Romania law stops coronavirus patients from leaving hospitals, closing loophole https://t.co/A8Bghyh86t https://t.co/maXRnApsKm",[]
2020-07-21,"Nearly 1,000 people who tested positive for COVID-19 were released from hospital at their request against medical advice this month, while thousands of infected people weren't hospitalized at all.
https://t.co/mSc85Mo9f5",[]
2020-07-21,"Spreading coronavirus a ‘serious crime’ in Philippines, Duterte says as cases spike https://t.co/5Ov6Wm2808 https://t.co/huqAICYD8r",[]
2020-07-21,"“If you are brought to the police station and detained there, that would give you a lesson for all time,” Duterte said of anyone caught not wearing a mask.
https://t.co/htDC7tMBgs",[]
2020-07-21,Trump to resume regular coronavirus briefings as U.S. cases continue to soar https://t.co/qloy3f0td1 https://t.co/dnq7DBrKij,[]
2020-07-21,Coronavirus: European Union leaders reach deal on economic recovery package https://t.co/Rd3NRZLvXy https://t.co/ZC7heIch42,[]
2020-07-21,"The recovery package will offer 750 billion euros in grants and loans to counter the effects of the COVID-19-induced recession. 

https://t.co/TrHD5y5tSa",[]
2020-07-21,New on YouTube:  Coronavirus: Vaccine trials showing positive immune responses https://t.co/LustPmLR8r,[]
2020-07-21,New on YouTube:  Coronavirus: Heated debate in Parliament as Liberals look to extend wage subsidy program https://t.co/24jlCX5iE5,[]
2020-07-21,"New on YouTube:  Coronavirus: Should more rules be imposed on bars, indoor dining as cities continue reopening? https://t.co/3TtP2Iht5v",[]
2020-07-20,"California reports nearly 12,000 coronavirus cases in 1 day, setting new record https://t.co/zjlyhHDiXK https://t.co/NfapnffREi",[]
2020-07-20,Here’s when experts say Oxford University’s coronavirus vaccine could be ready https://t.co/FT6tVDnTML https://t.co/ijufSD4ugl,[]
2020-07-20,"U.S. defends move to take coronavirus data from CDC, says country’s data system is better https://t.co/LGl1JTSS5T https://t.co/fgQyXQQpql",[]
2020-07-20,"⚡️ Twitter lights up over potential #COVID-19 vaccine #AZD1222 that preliminary results indicate is safe and produces an 'immune reaction.'

https://t.co/Sd7GvbMRh9","['covid', 'azd1222']"
2020-07-20,Trump calls face masks ‘patriotic’ as U.S. coronavirus cases top 3.8 million https://t.co/ZnMNziKCeJ https://t.co/RHw6KhJSQh,[]
2020-07-20,"“Beyond a few isolated cases, Quebecers have massively adhered to wearing masks. It bodes well for the future,"" Quebec’s deputy premier said. 

https://t.co/KGdd2Ax4jH",[]
2020-07-20,"New on YouTube:  Coronavirus: WHO hails 'good news' on COVID-19 vaccines, but warns there's still a long way to go https://t.co/pH51Lncus1",[]
2020-07-20,U.S. Congress at odds over coronavirus relief package as economic crisis expands https://t.co/LzKxqjMB7c https://t.co/Tf0ArLdPWQ,[]
2020-07-20,"Your daily #CoronavirusPandemic update:

💉Early results find U.K. vaccine 'safe and induces an immune reaction'

🇺🇸 More Americans eye move to Canada as cases surge in U.S.

📚Concerns surround American students returning to Canadian schools

MORE: https://t.co/dvmb5jLTrO",['coronaviruspandemic']
2020-07-20,"The novel coronavirus has infected more than 3.6 million people and killed 140,000 in the U.S., compared with 109,000 cases and 8,800 deaths in Canada. 

https://t.co/Y7ZAMHhLDN",[]
2020-07-20,"Indigenous people especially ‘vulnerable’ to coronavirus pandemic, WHO warns https://t.co/49kBzaCQ8W https://t.co/8CVoEAIwf1",[]
2020-07-20,"WATCH LIVE: World Health Organization update on COVID-19. 

https://t.co/cjyJl2U0bd",[]
2020-07-20,"#BREAKING: A trial of a U.K.-developed coronavirus vaccine has found that it is safe and induces an immune reaction, according to preliminary results. 

https://t.co/AbE9od1Yvh",['breaking']
2020-07-20,"Want your #COVID19 question answered? 

Send it to Leslie.Young@globalnews.ca and subscribe to the #HealthIQ newsletter for the answer: 

https://t.co/O8jWEDDhVH","['covid19', 'healthiq']"
2020-07-20,"One attendee told Global News wearing a mask causes cancer, an assertion not supported by any scientific evidence.

https://t.co/Ot67Nit5Se",[]
2020-07-20,"Greg Phillips lost about 100 pounds, speaks with a deep rasp from a paralyzed vocal cord and still can barely walk down steps. 

His message for #COVID19 skeptics and mask opponents: ""That's just being stupid.""

https://t.co/Q0hH7bss5h",['covid19']
2020-07-20,"Protesters in Saskatchewan attacked mask policies as an affront to their freedoms.

https://t.co/WmrJHg6yjw",[]
2020-07-20,U.K. signs deal to buy 90 million doses of experimental coronavirus vaccine https://t.co/gVb3ynGPlv https://t.co/w29ZhrAKh0,[]
2020-07-20,"Despite taking extra precautions and the essential nature of their jobs, some truckers aren't willing to cross the border due to the rising number of COVID-19 cases in the U.S.

https://t.co/knuB8FDP1L",[]
