date,tweet,hashtags,account,Mylabel,label
2020-04-13,"Have you bought any fitness equipment to work out at home during the pandemic? 

https://t.co/OanwQBwlep",[],globalnews,increas,equal
2020-04-13,"New on YouTube:  Coronavirus outbreak: Indonesian village uses ""ghosts"" to scare people into staying home https://t.co/RgtgJndBdA",[],globalnews,increas,equal
2020-04-13,"New on YouTube:  Coronavirus around the world: April 13, 2020 https://t.co/LllmRmnX05",[],globalnews,increas,equal
2020-04-13,G20 health ministers to discuss coronavirus impact via video conference next week https://t.co/54YzKbA7Uw https://t.co/AzVAfXvjeA,[],globalnews,increas,equal
2020-04-13,"Coronavirus: ‘Worst is over,’ New York governor says, as some states eye reopening https://t.co/9aMs3eYByz https://t.co/hbDQlBbfyI",[],globalnews,increas,equal
2020-04-13,New on YouTube:  Coronavirus outbreak: U.K. government says “far too early” to relax COVID-19 lockdown measures https://t.co/aWGEIgjo8Z,[],globalnews,increas,equal
2020-04-13,"School-aged children understand the severity of the pandemic, and they have lots of questions about what's happening around them. 

Also see: https://t.co/NdZVpQQ6LR https://t.co/MsuXUGkNdv",[],globalnews,increas,equal
2020-04-13,"One in three Canadians says they have less than a week of savings to fall back on. 

@davidakin looks at how the COVID-19 pandemic is affecting Canadians' finances.  

Also see: https://t.co/T30S7cl6nm https://t.co/Z3Vx8FlDB0",[],globalnews,increas,equal
2020-04-13,"New on YouTube:  Coronavirus outbreak: P.E.I. reports no new cases, 2 active cases remaining https://t.co/MyxBjlVpad",[],globalnews,increas,equal
2020-04-13,New on YouTube:  Coronavirus outbreak: Conservatives push for more help for Canada's restaurant and tourism sectors https://t.co/N9NNCQ7Ryj,[],globalnews,increas,equal
2020-04-13,"Close to half of all coronavirus-related deaths in Canada happen in long-term care homes, Chief Public Health Officer Theresa Tam says. 

https://t.co/kklpgYjZqQ",[],globalnews,increas,equal
2020-04-13,New on YouTube:  Coronavirus outbreak: Answering kids' top COVID-19 questions https://t.co/TcRTGDWZ7k,[],globalnews,increas,equal
2020-04-13,"Here’s what you need to know this A.M. about the #CoronavirusPandemic:

🇨🇳China’s COVID-19 cases highest in nearly 6 weeks

🧓Nursing home deaths linked to coronavirus in U.S. soar past 3,600

⛸️Ont., family gets $880 fine after going rollerblading

MORE: https://t.co/ReXo5JUTEQ",['coronaviruspandemic'],globalnews,increas,equal
2020-04-13,"WATCH LIVE: WHO offers update on COVID-19 pandemic.

https://t.co/oZXCvMtqWW",[],globalnews,increas,equal
2020-04-13,"#BREAKING: Ontario reported 421 new cases of COVID-19 on Monday and 17 additional deaths. 

https://t.co/lWQqR8xakP",['breaking'],globalnews,increas,equal
2020-04-13,New on YouTube:  Coronavirus outbreak: Can we ever return to normal during or after the COVID-19 pandemic? https://t.co/Jyl0COjR1S,[],globalnews,increas,equal
2020-04-13,Coronavirus: Fauci’s comments on U.S. COVID-19 response puts Trump on defensive https://t.co/zBxXRxPVVi https://t.co/nmf8B9EXQn,[],globalnews,increas,equal
2020-04-13,New on YouTube:  Coronavirus outbreak: Economic crunch time for Canadians amid pandemic https://t.co/Xt8BSRImo5,[],globalnews,increas,equal
2020-04-13,Coronavirus: Countries face increasing pressure to loosen virus restrictions https://t.co/aoF4n3lUD4 https://t.co/nI9ZM1JHbe,[],globalnews,increas,equal
2020-04-12,"Here’s a look at some common terms seen in news on COVID-19, and what exactly they mean.

https://t.co/fOJQTBTlfQ",[],globalnews,increas,equal
2020-04-12,"China’s new coronavirus cases highest in nearly six weeks, many from overseas https://t.co/tEjH2rjkjk https://t.co/8TnIYp7OZy",[],globalnews,increas,equal
2020-04-12,"It’s an age-old household staple used for cooking and cleaning and it’s been flying off the shelves as shoppers stock up on pandemic supplies.

https://t.co/VpQwtnLUo2",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Investigation continues on Montreal care home deaths https://t.co/4D7lueGi5G,[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Why supporting developing countries is essential https://t.co/yEyZLYsJVO,[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Religious groups adapt to the pandemic for Easter https://t.co/6F2ja9u3ec,[],globalnews,increas,equal
2020-04-12,"A look at the different methods that are being used across the world to test for COVID-19 and the progress being made towards a vaccine.

Read more: https://t.co/7ab7HvWUGn https://t.co/Sdpz5wxFUV",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: How increased testing may hold the key to unlocking this pandemic https://t.co/5Vyn4WHhOy,[],globalnews,increas,equal
2020-04-12,"New on YouTube:  Global National: April 12, 2020 | Concerns surround staffing at long-term care homes amid pandemic https://t.co/7gUxIHctx8",[],globalnews,increas,equal
2020-04-12,"A steady increase in COVID-19 case numbers has shown that the virus is spreading across Canada.

Are you afraid that you or someone in your immediate family will become infected with the novel coronavirus?

Read more: https://t.co/I8YFEOvUwD",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Creativity in the middle of a crisis https://t.co/L6YJ6uFdoE,[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Dr. Bonnie Henry 1-on-1 on the challenges of dealing with a pandemic https://t.co/M4G6I7vMAM,[],globalnews,increas,equal
2020-04-12,"CORRECTION: The full episode of the new Global News weekly special, Coronavirus: The New Reality, is available to watch on demand here.",[],globalnews,increas,equal
2020-04-12,"Here’s what you need to know this P.M. about the #CoronavirusPandemic:

🇰🇷Recovered patients test positive again in South Korea

🇺🇸Decrease in number of hospitalizations in New York

🔎Investigation opened to look into Quebec nursing home deaths

MORE: https://t.co/ReXo5JUTEQ",['coronaviruspandemic'],globalnews,increas,equal
2020-04-12,"WATCH LIVE: Coronavirus — The New Reality

https://t.co/Wuvi1AtiRZ",[],globalnews,increas,equal
2020-04-12,"Nursing home deaths linked to coronavirus in U.S. soar past 3,300 in alarming surge https://t.co/v93XIFNeHE https://t.co/qp7hMHNqWF",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Easter celebrations around the world amid social distancing https://t.co/ziqcvKn1dS,[],globalnews,increas,equal
2020-04-12,"A recent poll that was conducted found that only 16 percent of Canadians approved of President Trump’s response to the COVID-19 crisis.

Do you approve of how Trump has handled the coronavirus pandemic? 

Read more: https://t.co/qUMdkU7YfK",[],globalnews,increas,equal
2020-04-12,"Many Hong Kong residents ignored the ban on gatherings and hit the beach during Easter weekend. 

Watch for more on this story and other #coronavirus headlines.

Latest updates: https://t.co/TKNwfmOkas https://t.co/czlbv82WNO",['coronavirus'],globalnews,increas,equal
2020-04-12,Terry Fox’s brother hopes 40th Marathon of Hope can inspire Canadians during coronavirus https://t.co/M0Imkf8Z94 https://t.co/HycLCPlaZO,[],globalnews,increas,equal
2020-04-12,Worries surface in Guam as sailors from coronavirus-hit U.S. Navy ship isolate in hotels https://t.co/Q7mZe5bMuk https://t.co/6bgE1CiEUr,[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Trump wishes Americans 'Happy Easter' urges social distancing https://t.co/VNthLgDaSF,[],globalnews,increas,equal
2020-04-12,"New on YouTube:  Coronavirus outbreak: Ontario Premier Doug Ford, officials stress importance of helping care homes https://t.co/cYudMH0m55",[],globalnews,increas,equal
2020-04-12,"✂️Many people who are in need of a trim or colour are attempting at-home DIY hairdos.

Show us your #CovidCuts to be featured in our coverage.

Also see: https://t.co/CrkpXPQw0a https://t.co/yTnN2hwkq8",['covidcuts'],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus: The New Reality | FULL https://t.co/1z0zk0putv,[],globalnews,increas,equal
2020-04-12,Coronavirus: U.S. man charged in scheme to sell over $750M in ‘nonexistent’ PPE https://t.co/DNvcItvCyd https://t.co/456aqvb0hF,[],globalnews,increas,equal
2020-04-12,"New on YouTube:  Coronavirus outbreak: 13 new cases of COVID-19 in Manitoba, deaths remain at 4 | FULL https://t.co/1KgIxGzIOp",[],globalnews,increas,equal
2020-04-12,"‘Coronavirus: The New Reality’ will feature those on the frontlines, and unveil new insights into how Canadians are steeling themselves financially during these difficult times. 

https://t.co/2yfoQ5SFW1",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Quebec officials outline plan to protect seniors amid COVID-19 pandemic https://t.co/1BGX0UbcZs,[],globalnews,increas,equal
2020-04-12,Officials fear ‘Wild West’ mentality as coronavirus blood tests hit U.S. market https://t.co/gxGj6Roted https://t.co/4Xf2565zki,[],globalnews,increas,equal
2020-04-12,"New on YouTube:  Coronavirus around the world: April 12, 2020 https://t.co/4NJHrYSGwE",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: European landmarks stand empty amid COVID-19 lockdowns https://t.co/4iFtwW8W0e,[],globalnews,increas,equal
2020-04-12,"Coronavirus: U.S. economy could begin ‘rolling reentry’ as early as May, Fauci says https://t.co/yBqpaurESL https://t.co/GRNhLAVPRf",[],globalnews,increas,equal
2020-04-12,"Officials in South Korea say 91 patients thought to be clear of the coronavirus tested positive again.

https://t.co/whqmbVdTjS",[],globalnews,increas,equal
2020-04-12,"Thousands of people across the world have lost their income due to the COVID-19 pandemic.

But, even in times of crisis, financial experts advise against high-interest borrowing at all costs. 

Also see: https://t.co/JmJaxMxZl0 https://t.co/JwkzINxkQX",[],globalnews,increas,equal
2020-04-12,"“With regard to COVID-19, there has been a failure of early warning, and we are reaping the consequences of that,"" one security-and-intelligence expert said. 

https://t.co/a4cv1FEh2N",[],globalnews,increas,equal
2020-04-12,"Coronavirus: Canada missed opportunity for ‘early warning,’ security expert says https://t.co/09TL7nn5VM https://t.co/pS8G4ENQY3",[],globalnews,increas,equal
2020-04-12,"COMMENTARY: Four systemic vulnerabilities created a perfect-storm context for the coronavirus, says Kai Chan.

https://t.co/MynOusLxbW",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: UK PM Boris Johnson thanks NHS for saving his life after leaving hospital https://t.co/Taz1zCjJ5c,[],globalnews,increas,equal
2020-04-12,"WATCH LIVE: U.K. officials to provide update on coronavirus pandemic response.

https://t.co/kHkIfSVgDM",[],globalnews,increas,equal
2020-04-12,Truckers bringing goods into Canada take precautions amid coronavirus pandemic https://t.co/gDTV9NgWQE https://t.co/IGmO41gkJl,[],globalnews,increas,equal
2020-04-12,"In a written Easter message, Trudeau commemorated the personal sacrifice and compassion that many Canadians are exhibiting during the pandemic. 

https://t.co/Um4NloLDZL",[],globalnews,increas,equal
2020-04-12,"A Global News Special on the #COVID19 pandemic. ⁣
⁣
Watch “Coronavirus: The New Reality” Sundays at 7 p.m. on @GlobalTV, the #GlobalTVapp and @PrimeVideo.
More: https://t.co/erXUxyBbxh 
https://t.co/YrgdN3yNn4","['covid19', 'globaltvapp']",globalnews,increas,equal
2020-04-12,‘We have it totally under control’: Signs missed in Trump’s coronavirus response https://t.co/UQjPISaA9h https://t.co/GBdJrdq8Uk,[],globalnews,increas,equal
2020-04-12,"On Friday, there were 18,654 people hospitalized with the novel coronavirus in New York state. 

https://t.co/D58po0qVyg",[],globalnews,increas,equal
2020-04-12,Coronavirus: N.Y. sees signs of hope after worst week of COVID-19 deaths https://t.co/znNjyZNUAB https://t.co/aJjKFiB1ac,[],globalnews,increas,equal
2020-04-12,"Here’s what you need to know this A.M. about the #CoronavirusPandemic:

🇬🇧 Boris Johnson discharged from hospital

✝️Pope calls on world to embrace global solidarity in fighting pandemic

🇨🇦 Parliament approves $73-billion wage subsidy program

MORE: https://t.co/cZbQ5LqH3W",['coronaviruspandemic'],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Lessons from the 1918 Spanish Flu pandemic - Wait There's More podcast https://t.co/Ljr7KemC6M,[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: Proceed with caution on COVID-19 modelling data says Canadian researcher https://t.co/v68bVq4GyB,[],globalnews,increas,equal
2020-04-12,World’s militaries forced to adapt amid coronavirus pandemic https://t.co/HTJHCi3Djs https://t.co/T7mMgUOGeK,[],globalnews,increas,equal
2020-04-12,Coronavirus: Britain’s Boris Johnson discharged from hospital https://t.co/UzEIzSP8Xt https://t.co/eqj6bt288z,[],globalnews,increas,equal
2020-04-12,Israel tightens quarantine measures in Jerusalem to slow spread of coronavirus https://t.co/SS3ut74Xv2 https://t.co/Q3a3Uk7Sxt,[],globalnews,increas,equal
2020-04-12,Coronavirus: World celebrates Easter from afar as new virus hot spots sprout https://t.co/u3ApDWqDhY https://t.co/X0s8n532K1,[],globalnews,increas,equal
2020-04-12,"Ventilators can help the body function while health-care workers attempt to treat symptoms of COVID-19. Here's how they work. 

https://t.co/6wKIJXwsFy",[],globalnews,increas,equal
2020-04-12,Why the coronavirus fight can only succeed with worldwide cooperation https://t.co/ealQIeoDNP https://t.co/TpZPe3f6jG,[],globalnews,increas,equal
2020-04-12,Pope Francis celebrates Easter amid coronavirus pandemic https://t.co/6RIm8N1EiC https://t.co/sz031lLS5H,[],globalnews,increas,equal
2020-04-12,"New on YouTube:  Coronavirus outbreak: 25 COVID-19 cases in P.E.I., no new cases Saturday https://t.co/G3u2si2CZJ",[],globalnews,increas,equal
2020-04-12,New on YouTube:  Coronavirus outbreak: United States surpasses Italy for most COVID-19 deaths https://t.co/MnEvEWZjyF,[],globalnews,increas,equal
2020-04-11,New on YouTube:  Coronavirus outbreak: Concerns over Canada's COVID-19 pandemic wage subsidy https://t.co/5eZOKGkGij,[],globalnews,decreas,equal
2020-04-11,New on YouTube:  Coronavirus outbreak: Criminal investigation into Montreal care home deaths https://t.co/Gu8u8ejwt3,[],globalnews,decreas,equal
2020-04-11,"Could Canada see a second wave of this novel coronavirus?  Here’s what experts say.

https://t.co/xxB4uD2ohR",[],globalnews,decreas,equal
2020-04-11,"Australian, New Zealand passengers on coronavirus-hit Antarctic cruise ship return home https://t.co/35I1dx9Ryz https://t.co/nuZDhnOgMA",[],globalnews,decreas,equal
2020-04-11,"Conquer COVID-19 teamed up with Ontario Premier Doug Ford and Canadian hockey legend Hayley Wickenheiser on Saturday to collect PPE donations, which will be distributed to front-line workers.

RELATED: https://t.co/RKqm3i9p7M https://t.co/HInCLgWuHu",[],globalnews,decreas,equal
2020-04-11,"Here’s what you need to know this P.M. about the #CoronavirusPandemic:

🇨🇦House of Commons convened to debate wage subsidy for businesses

✈️Air Canada using some planes to transport medical supplies and cargo

🇫🇷France’s death toll nears 14,000 

MORE: https://t.co/cZbQ5LqH3W",['coronaviruspandemic'],globalnews,decreas,equal
2020-04-11,"Britain pledges close to $350M to help WHO, charities stop second coronavirus wave https://t.co/eumjQjkWf7 https://t.co/52XDarOnOe",[],globalnews,decreas,equal
2020-04-11,"#BREAKING: The House of Commons has voted to back a massive $73-billion wage subsidy program aimed at helping businesses and workers amid the COVID-19 pandemic.

https://t.co/bs9fE9o3V4",['breaking'],globalnews,decreas,equal
2020-04-11,"New on YouTube:  Coronavirus outbreak: Doug Ford, Hayley Wickenheiser, Ryan Reynolds help collect PPE for Canadians https://t.co/ofdSY51GGG",[],globalnews,decreas,equal
2020-04-11,Coronavirus: Pope Francis spreads ‘message of hope’ ahead of Easter https://t.co/TXG73Fl4xS https://t.co/WcLPCs771K,[],globalnews,decreas,equal
2020-04-11,"Grocery chains across Canada are raising wages for workers and taking extra precautions to enforce physical distancing during the COVID-19 pandemic.

Do you think enough safety measures are being taken at grocery stores to limit the spread of the virus?

https://t.co/eoqYlfP6Q1",[],globalnews,decreas,equal
2020-04-11,"Queen Elizabeth said that the COVID-19 pandemic ""would not overcome us"" as she delivered her second rallying message to the nation in a week.

RELATED: https://t.co/FPDGf4MWRp https://t.co/tFzQyundZF",[],globalnews,decreas,equal
2020-04-11,"Newborns in Thailand are now being given face shields to fend off COVID-19. 

Watch for more on this story and other #coronavirus headlines from around the world.

https://t.co/slqq0j1OJP https://t.co/VUDz7Bromu",['coronavirus'],globalnews,decreas,equal
2020-04-11,Threat of Easter tornadoes in U.S. poses safety dilemma during coronavirus pandemic https://t.co/hfInoKPOo1 https://t.co/XaGkDw18dz,[],globalnews,decreas,equal
2020-04-11,"New on YouTube:  Coronavirus around the world: April 11, 2020 https://t.co/ftxhDbbYeS",[],globalnews,decreas,equal
2020-04-11,New on YouTube:  Coronavirus outbreak: Freeland grilled on 'Five Eyes' intelligence regarding early COVID-19 warnings https://t.co/8lBD1jhGYZ,[],globalnews,decreas,equal
2020-04-11,"There are still a lot of unknowns around #COVID19. But natural herd immunity could put an end to the pandemic. 

https://t.co/XDvpCuH3ce",['covid19'],globalnews,decreas,equal
2020-04-11,"Disney World to furlough 43,000 workers due to coronavirus pandemic https://t.co/Pnm1bTCZ3x https://t.co/t0yTMFBTjg",[],globalnews,decreas,equal
2020-04-11,"This year, those who suffer from allergies may be wondering whether their sniffles are just allergies, or symptoms of COVID-19. 

Here's how to tell them apart.

Read more: https://t.co/gkeb02qv1z https://t.co/vTXyqIUAwm",[],globalnews,decreas,equal
2020-04-11,"New on YouTube:  Coronavirus outbreak: Scheer calls for true ""Team Canada"" approach to tackle COVID-19 | FULL https://t.co/fSE7EF17Ek",[],globalnews,decreas,equal
2020-04-11,Kremlin says ‘huge influx’ of coronavirus patients putting strain on Moscow hospitals https://t.co/rlUcyboBW9 https://t.co/Na2VbuLICO,[],globalnews,decreas,equal
2020-04-11,"New on YouTube:  Coronavirus outbreak: Trudeau calls COVID-19 ""the challenge of our generation"" | FULL https://t.co/4wKBkavxqi",[],globalnews,decreas,equal
2020-04-11,"Should airlines refund Canadian travelers whose plans were cancelled due to COVID-19? 

https://t.co/J8zOy4HK13",[],globalnews,decreas,equal
2020-04-11,"Ontario reported 411 new confirmed cases of COVID-19 Saturday morning, bringing the total in the province to 6,648.

https://t.co/mGyoiv2JdO",[],globalnews,decreas,equal
2020-04-11,Top 2 Republicans vow to reject Democrats’ demands on bill for broader coronavirus relief https://t.co/EdRatgJvXA https://t.co/fmo9h4wAvc,[],globalnews,decreas,equal
2020-04-11,"Religious leaders should fight COVID-19, work towards peace: UN Chief https://t.co/q7YQc38AoF https://t.co/Zmmu2roMB3",[],globalnews,decreas,equal
2020-04-11,"More than 100 inmates and corrections officers working at Canadian federal institutions have now tested positive for COVID-19.

https://t.co/ueFOeX8WN2",[],globalnews,decreas,equal
2020-04-11,"Quebec's health minister suggested that some of the personnel were sick with COVID-19 and there weren’t enough people to take care of the elderly residents.

https://t.co/mKwBT2xCyi",[],globalnews,decreas,equal
2020-04-11,"The Canadian Transportation Agency is standing firm that airlines are not obliged to refund passengers for flights suspended by the pandemic.

https://t.co/JZwTxLjYkA",[],globalnews,decreas,equal
2020-04-11,New on YouTube:  Coronavirus outbreak: Canada's opposition parties reach deal to pass wage subsidy https://t.co/CiUY3JfFTK,[],globalnews,decreas,equal
2020-04-11,"Prime Minister @JustinTrudeau speaks in the House of Commons as the government attempts to pass the #COVID19 wage subsidy bill. #cdnpoli 

READ MORE: https://t.co/cuaz6ld55O 
 https://t.co/sHUFVfskyk","['covid19', 'cdnpoli']",globalnews,decreas,equal
2020-04-11,"From ships sailing to the rescue, breathing machines being built, and field hospitals popping up, Trump's team has cast a fog of promises during the pandemic. 

https://t.co/CIwr4wmD3C",[],globalnews,decreas,equal
2020-04-11,N.Y. nurses lauded for coronavirus efforts find their tires slashed https://t.co/Z1UzhBJPTn https://t.co/wym8oopJWm,[],globalnews,decreas,equal
2020-04-11,"WATCH LIVE: Cabinet ministers, health officials to provide update on coronavirus pandemic.

https://t.co/WvaMaA1Hfc",[],globalnews,decreas,equal
2020-04-11,"Here’s what you need to know this A.M. about the #CoronavirusPandemic:

🇺🇸U.S. coronavirus cases reach half a million

💲Jagmeet Singh calls on feds to lift all CERB criteria

🇮🇷Iran begins lifting coronavirus restrictions after short lockdown

MORE: https://t.co/cZbQ5LqH3W",['coronaviruspandemic'],globalnews,decreas,equal
2020-04-11,"Singh says he has heard from many Canadians who do not qualify for the emergency benefit program, including people who are still earning a small income and those who were unemployed before the pandemic.
 
https://t.co/hMlbdvSDDA",[],globalnews,decreas,equal
2020-04-11,Trump leaves trail of unmet promises as county grapples with coronavirus outbreak https://t.co/oQGQXJmwRi https://t.co/xGID7A4GPf,[],globalnews,decreas,equal
2020-04-11,Britain’s Boris Johnson making ‘very good progress’ in COVID-19 recovery: official https://t.co/MEeWmMcqCv https://t.co/Z8wyicJtMT,[],globalnews,decreas,equal
2020-04-11,Italy begins to grapple with lifting COVID-19 restrictions amid warmer weather https://t.co/7Rcl9oHFFq https://t.co/v2Aj1NykPP,[],globalnews,decreas,equal
2020-04-11,New on YouTube:  Coronavirus outbreak: Can we trust China’s COVID-19 numbers? - Wait There's More podcast https://t.co/aMldRChrmG,[],globalnews,decreas,equal
2020-04-11,"A lot has happened in a month. 

Here’s a look at some of the Canadian developments since the WHO declared the COVID-19 outbreak a pandemic.

https://t.co/lwHkx7tSu2",[],globalnews,decreas,equal
2020-04-11,Iran begins lifting coronavirus restrictions after short lockdown https://t.co/P57ZZKwGcA https://t.co/0Eid7OZVUF,[],globalnews,decreas,equal
2020-04-11,"As more people are getting tested, medical experts have identified additional symptoms to those first associated with COVID-19. 

https://t.co/4GyYlF2zjX",[],globalnews,decreas,equal
2020-04-11,"Aaron Bryan says his experience should serve as a cautionary tale for cash-strapped Canadians tempted to borrow at high-interest rates amid the COVID-19 crisis. 

https://t.co/zGUgzlRL2j",[],globalnews,decreas,equal
2020-04-11,"Trump orders U.S. to send Italy medical supplies, other aid to help coronavirus fight https://t.co/L637B1nLdm https://t.co/8bX3tyIJ7z",[],globalnews,decreas,equal
2020-04-11,"Trump orders U.S. to send Italy medical supplies, other aid to help coronavirus fight
https://t.co/hlFciaqq4K",[],globalnews,decreas,equal
2020-04-11,Coronavirus: New York’s subways prove social distancing not always easy https://t.co/ba4DHEIYSg https://t.co/aQ03ZCP8Kc,[],globalnews,decreas,equal
2020-04-11,"Coronavirus: New York’s subways prove social distancing not always easy 
https://t.co/cxzDKzaB3E",[],globalnews,decreas,equal
2020-04-11,"Coronavirus: U.S. nursing home where dozens died hit with wrongful death lawsuit
https://t.co/nlMLT8gxsl",[],globalnews,decreas,equal
2020-04-11,"Even if COVID-19 doesn’t land you in the hospital — young people can infect others if they don’t practise social distancing, and those people could have worse outcomes.

https://t.co/W7koLZDgxk",[],globalnews,decreas,equal
2020-04-11,Coronavirus: Singapore stops teacher Zoom use after ‘very serious incidents’ https://t.co/SUwuDoNXWa https://t.co/mNl1zjyHJB,[],globalnews,decreas,equal
2020-04-10,"Coronavirus: Ecuador to collect from businesses, residents in drastic economic plan https://t.co/ZMeX9mHIM0 https://t.co/qaYxthY8vU",[],globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus outbreak: The contrast between Canada and Sweden's response to COVID-19 pandemic https://t.co/WXDnvFC2qE,[],globalnews,decreas,equal
2020-04-10,"Catch up with the week that was with the @GlobalNewsWTM podcast. Host @anima_tk  takes you beyond the #coronavirus headlines to reveal the full story.
It's free to listen and subscribe: https://t.co/SbM9XZ0cra
#WTMpodcast #covid19 #CovidCanada https://t.co/MhJw7WJY2j","['coronavirus', 'wtmpodcast', 'covid19', 'covidcanada']",globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus outbreak: U.S. offers new pandemic projections and what could cause summer spike https://t.co/sxA1kQwwGx,[],globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus outbreak: Trudeau will be in House of Commons on Saturday to pass wage subsidy bill https://t.co/hEWg4yzxR2,[],globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus outbreak: Canada's top health official urges public to stay home Easter weekend https://t.co/TPnHq1Ge9t,[],globalnews,decreas,equal
2020-04-10,"U.S. coronavirus cases reach half a million, death toll close to topping world https://t.co/rCCdfD5Icm https://t.co/ztR8Y228T4",[],globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus outbreak: Frustrated care workers walk off job amid COVID-19 pandemic https://t.co/ruLgf47bDp,[],globalnews,decreas,equal
2020-04-10,"#BREAKING: The total number of confirmed novel coronavirus cases in the United States surpassed half a million Friday, accounting for nearly a third of all worldwide cases.

https://t.co/nsPj1De553",['breaking'],globalnews,decreas,equal
2020-04-10,Coronavirus: Mexico closes U.S. plant for refusing to sell ventilators https://t.co/KBXNoZl7A3 https://t.co/az0mQJKkWm,[],globalnews,decreas,equal
2020-04-10,"Here’s what you need to know this P.M. about the #CoronavirusPandemic:

🌐Global death toll surpasses 100,000

🇨🇦Canadian Government to ensure those with disabilities included in response

💵Anyone who applied for the CERB will be automatically approved

https://t.co/cZbQ5LqH3W",['coronaviruspandemic'],globalnews,decreas,equal
2020-04-10,"New on YouTube:  Global National: April 10, 2020 | Care homes in Canada in crisis mode amid COVID-19 pandemic https://t.co/6a8UgvMDdy",[],globalnews,decreas,equal
2020-04-10,"While there is no evidence to suggest that changes in temperature could slow the spread of COVID-19, some experts agree that colder weather can make people more susceptible to contracting it.

Do you think the weather will impact the virus’ spread?
  
https://t.co/Rsu1fXgCNz",[],globalnews,decreas,equal
2020-04-10,"The NHL season, like those of all other major North American sports leagues, was halted in mid-March due to the coronavirus pandemic.

https://t.co/EEmPtb03Ox",[],globalnews,decreas,equal
2020-04-10,Coronavirus: Drug trial sees ‘encouraging’ results but researchers say more study needed https://t.co/TB7AfRXr9L https://t.co/vsWMH3h2Oc,[],globalnews,decreas,equal
2020-04-10,"New on YouTube:  Coronavirus outbreak: U.S. surgeon general outlines safety measures, says 'do it for your big momma' https://t.co/2xi42Syhry",[],globalnews,decreas,equal
2020-04-10,"The Minister of Indigenous Services says that the number of COVID-19 cases on reserves remains low, but the danger is still high.

https://t.co/O0rNDkJ3y0",[],globalnews,decreas,equal
2020-04-10,New on YouTube:  Coronavirus Outbreak: New York City Mayor de Blasio calls Hart Island mass graves a 'sad topic' https://t.co/OJvHElEoNB,[],globalnews,decreas,equal
2020-04-10,Coronavirus: Pope Francis holds Good Friday service in empty St. Peter’s Square https://t.co/8hyGdxJEga https://t.co/stCXCfF3Tl,[],globalnews,decreas,equal
2020-04-10,"A warning letter was sent Thursday ordering Jones to stop falsely claiming that products sponsored by his show can help prevent COVID-19.

https://t.co/Z9D0Rv3HcY",[],globalnews,decreas,equal
2020-04-10,FDA to Alex Jones: Stop pitching bogus coronavirus remedies https://t.co/DyIp1DyuyI https://t.co/mMptgHArLa,[],globalnews,decreas,equal
2020-04-10,"New on YouTube:  Coronavirus outbreak: Kids’ top coronavirus questions, answered - Wait There's More podcast https://t.co/VBTLOJcVuM",[],globalnews,decreas,equal
2020-04-10,"Many Germans gathered for a drive-in mass to mark Good Friday during the pandemic. 

Watch for more on this story and other #coronavirus headlines from around the world. 

Latest updates: https://t.co/k96b8KX4zl https://t.co/5M2HaDEmJJ",['coronavirus'],globalnews,decreas,equal
2020-04-10,"Could changes in temperature, particularly warmer weather, slow the spread of COVID-19? 

https://t.co/q5xfavVjPB",[],globalnews,decreas,equal
2020-04-10,"New on YouTube:  Coronavirus around the world: April 10, 2020 https://t.co/h497aV41Mm",[],globalnews,decreas,equal
2020-04-10,"Apple and Google plan to add new software to phones to make it easier to use Bluetooth technology to track down people who may have been infected by coronavirus carriers. 

https://t.co/hmguV19VcK",[],globalnews,decreas,equal
2020-04-10,"Apple, Google roll out ‘contact tracing’ app to track coronavirus https://t.co/wQb4mZCVyf https://t.co/knJzNznbn5",[],globalnews,decreas,equal
2020-04-10,"Quebec recorded 25 more deaths linked to COVID-19, bringing the total number of fatalities in the province to 241. 

https://t.co/w3wfyuL0jA",[],globalnews,decreas,equal
2020-04-10,"#BREAKING: COVID-19 has now claimed the lives of over 100,000 people around the world.

https://t.co/18zfsXTATl",['breaking'],globalnews,decreas,equal
