date,tweet,hashtags,account,Mylabel,label
2020-09-23,"It will be one of the world's largest coronavirus vaccine studies so far, testing the shot in 60,000 volunteers in eight countries.

https://t.co/gY6UE5Sn8H",[],globalnews,increas,decrease
2020-09-23,"Trump's public comments have helped fuel what Dr. Anthony Fauci calls “a fundamental anti-science feeling” amid the pandemic.
https://t.co/j2kT8PG8pk",[],globalnews,increas,decrease
2020-09-22,"""China will scale up its intended Nationally Determined Contributions (to the Paris agreement) by adopting more vigorous policies and measures,"" Xi said, urging all countries to pursue a ""green recovery of the world economy in the post-COVID era.""

https://t.co/pCdPYqsy49",[],globalnews,increas,decrease
2020-09-22,"The Liberals are expected to lay out plans for child care, affordable housing and navigating the economic fallout of the pandemic as part of the throne speech.

https://t.co/U4LkBevoBu",[],globalnews,increas,decrease
2020-09-22,"The conflict of interest disclosures made by members of the government’s COVID-19 Vaccine Task Force are now available for the Canadian public to see. The move follows reporting by Global News
https://t.co/8ZbgcxRis1",[],globalnews,increas,decrease
2020-09-22,"Rebecca O’Toole, the wife of Conservative Leader Erin O’Toole, has tested positive for the coronavirus following an earlier negative test result.

https://t.co/i0i9zhzHA9",[],globalnews,increas,decrease
2020-09-22,"WATCH LIVE: Canadian health officials provide update on the uptick in COVID-19 cases.

https://t.co/RGuJJmKnAg",[],globalnews,increas,decrease
2020-09-22,"The U.S. has officially surpassed 200,000 reported coronavirus deaths.

https://t.co/Djbsf3Mqyx",[],globalnews,increas,decrease
2020-09-22,"Ontario reports 478 new coronavirus cases on Tuesday, the highest single-day increase since early May.

https://t.co/4gnf242pZc",[],globalnews,increas,decrease
2020-09-22,"The federal government is seeking to make sure Canadians have access to a COVID-19 vaccine as soon as one is approved for use here.

https://t.co/GG6its0aWZ",[],globalnews,increas,decrease
2020-09-22,"WATCH LIVE: World leaders to speak at virtual UN meeting amid COVID-19 pandemic.

https://t.co/adBTMZDU1h",[],globalnews,increas,decrease
2020-09-22,"Many popular winter destinations, including several U.S. states such as Florida and California, have struggled to contain their COVID-19 outbreaks.

https://t.co/wNRukNs8eh",[],globalnews,increas,decrease
2020-09-22,"Eighty-seven per cent felt wearing a mask was a civic duty while 21 per cent felt it was an infringement on freedoms, a decline of six per cent from July.

https://t.co/139EOe3hS5",[],globalnews,increas,decrease
2020-09-21,"#BREAKING: Ontario reports 425 new cases of coronavirus on Monday and two additional deaths.

https://t.co/6IzB5rPbka",['breaking'],globalnews,decreas,increase
2020-09-21,"“The biggest priority item for Canadians, they tell us, is support for health care initiatives to fight COVID. And then after that, it’s pretty much dominated by anything to do with the economy.”

https://t.co/GZ9vgjuXNl",[],globalnews,decreas,increase
2020-09-21,"Many of the traditional flourishes are being pared back to respect public health protocols to curb the spread of COVID-19.

https://t.co/iYN2DxxzRd",[],globalnews,decreas,increase
2020-09-21,"The annual survey — which weighs factors such as benefits, credit-card terms, customer interaction and rewards — comes in the wake of COVID-19 accommodations that allowed some people to defer payments.

https://t.co/d0mu3CWq8d",[],globalnews,decreas,increase
2020-09-20,"Only one in seven restaurants are back to normal revenue and just 20 per cent are back to pre-pandemic staffing levels, according to the CFIB.

Do you think enough is being done to support bars and restaurants in Canada?

More: https://t.co/Ph57nLFGYB",[],globalnews,increas,decrease
2020-09-20,"Your #CoronavirusPandemic update:

🇨🇦Canada reports 873 new cases

🧪Nunavut confirms its first two cases of COVID-19

📉Nova Scotia reports no new cases for 13th consecutive day

More: https://t.co/aDzRqu59MW https://t.co/SOy8yb8AZF",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-20,Health authorities reported Sunday that six more people have died from COVID-19 in Canada. https://t.co/d6vRRyebAa,[],globalnews,increas,decrease
2020-09-20,"On Friday, Dr. Theresa Tam said it’s too soon to declare a second wave of the COVID-19 pandemic across Canada, but daily case counts are increasing at an alarming rate.

Are you concerned about a second wave of the pandemic in Canada?

Read more: https://t.co/qOw63cimLl",[],globalnews,increas,decrease
2020-09-20,"Since the start of the pandemic, producers of in-demand items have ramped up their output, while retailers have diversified their suppliers, one expert notes.

https://t.co/nPKCRYIigL",[],globalnews,increas,decrease
2020-09-20,"Emerging research suggests long-haul COVID-19 symptoms might be more common than we think.

https://t.co/CNhRlIvXsK",[],globalnews,increas,decrease
2020-09-19,"Experts are warning that even with substantial safety measures and shrunken guestlists, weddings are still far from a safe environment to be in amid the coronavirus pandemic.
 
Would you consider attending a wedding during the pandemic?

Read more: https://t.co/2iQaGOiLIh",[],globalnews,increas,decrease
2020-09-19,"Until Saturday, Nunavut remained the only jurisdiction in Canada without a confirmed case of COVID-19.

https://t.co/7eRXHnvcuY",[],globalnews,increas,decrease
2020-09-19,"Your #CoronavirusPandemic update:

🇨🇦Canada reports more than 800 new cases
 
🩺Conservative Leader Erin O’Toole tests positive for COVID-19

❗️New gathering restrictions expanded to all of Ontario 

MORE: https://t.co/jhlnVrxX9V https://t.co/CY3i0YWCBv",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-19,The number of new COVID-19 cases being reported daily in Canada has increased by more than 60 per cent in the last two weeks. https://t.co/BNPRuR2XCy,[],globalnews,increas,decrease
2020-09-19,"Many people are turning to music to help them get through the pandemic, including @MikeGArsenault. He spoke to @justinsandercoe about music’s mood boost. 

Also see: https://t.co/8N6EW3AFGc https://t.co/rpQ7kGPyeZ",[],globalnews,increas,decrease
2020-09-19,"A new poll suggests that Donald Trump’s tenure in the White House and his handling of the COVID-19 pandemic has dragged Canadians’ view of the U.S. to its lowest level in nearly 20 years.
 
Has your view of the U.S. changed amid recent events?

More: https://t.co/dOywOSsj8a",[],globalnews,increas,decrease
2020-09-19,"COMMENTARY: When considering the best choice of face-covering for a child to wear at school, look at the mask fabric, says Dasantila Golemi-Kotra. 

https://t.co/MQUP0gOPYc",[],globalnews,increas,decrease
2020-09-19,"COMMENTARY: Less invasive saliva-based testing and rapid tests could be a real game-changer in Canada's fight against COVID-19, says @RobBreakenridge.

https://t.co/fFPhXlwMPN",[],globalnews,increas,decrease
2020-09-19,"Erin O’Toole tested positive for COVID-19 hours after Bloc Quebecois Leader Yves-Francois Blanchet issued a statement that he too had tested positive. 

https://t.co/mtwBEYPqpi",[],globalnews,increas,decrease
2020-09-19,"Biggest “don’t”? Mask mistakes.  

https://t.co/HyVk1IHFhM",[],globalnews,increas,decrease
2020-09-19,"Will you be eating outside this winter to help keep restaurants afloat amid the pandemic? 

https://t.co/PfTd3u4GMa",[],globalnews,increas,decrease
2020-09-18,"#BREAKING: Conservative Party Leader Erin O’Toole has tested positive for the novel coronavirus.

https://t.co/vlrBoB86D1",['breaking'],globalnews,increas,decrease
2020-09-18,"#BREAKING: The president of the Public Health Agency of Canada has resigned leaving the department in charge of leading country’s response to the coronavirus without a leader.

https://t.co/mg1cSZ6iKU",['breaking'],globalnews,increas,decrease
2020-09-18,"Experts are predicting that grocery bills for the average Canadian will be up to four per cent higher by the end of this year.

Have you noticed an increase in the price of groceries since the start of the pandemic?

Read more: https://t.co/40XJUzj8nn",[],globalnews,increas,decrease
2020-09-18,"Your #CoronavirusPandemic update:

🧪Bloc Québécois leader tests positive for coronavirus

⛔️Canada-U.S. border closure extended through Oct. 21 amid rising cases

🇬🇧U.K. considering new lockdown as new cases hit 6,000 per day

MORE: https://t.co/5HuLKl8gds https://t.co/S7MDkn7UeR",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-18,Bloc Québécois Leader Yves-François Blanchet has been diagnosed with the novel coronavirus.,[],globalnews,increas,decrease
2020-09-18,"One team worried about catching COVID-19.

The other team didn’t care — and didn’t hold back.

https://t.co/ImHLWeHVGe",[],globalnews,increas,decrease
2020-09-18,"The border between Canada and the U.S. will remain closed until at least Oct. 21 as cases of COVID-19 continue to surge in both countries. 

https://t.co/Z7lRsYFNVM",[],globalnews,increas,decrease
2020-09-18,"The two countries are trying to tighten social gatherings amid rising COVID-19 numbers.
https://t.co/Ob0rdPETyY",[],globalnews,increas,decrease
2020-09-18,"“We need to get through (the pandemic) … in order to be able to talk about next steps,” 
https://t.co/7q5bUqKqpE",[],globalnews,increas,decrease
2020-09-18,"Seoul accused the church and its leader of disrupting tests and providing inaccurate lists of its members, which it said aggravated the spread of the coronavirus.
https://t.co/daZLI3VpuG",[],globalnews,increas,decrease
2020-09-17,"Ontario led with the most coronavirus cases in the country at 291, followed by Quebec with 251 in the last 24 hours.
https://t.co/tHyZF2rdJZ",[],globalnews,increas,decrease
2020-09-17,"B.C. kids seeking a #COVID19 test will no longer require an uncomfortable nasal swab.

https://t.co/mtPzHXKYtX",['covid19'],globalnews,increas,decrease
2020-09-17,Global News spoke to University of Regina assistant professor Gordon Pennycook about the psychology of those steadfast in their rejection of mask use. @ConnODonNews reports. https://t.co/8xkN1kqsbN,[],globalnews,increas,decrease
2020-09-17,"#BREAKING: Coronavirus is continuing to spread across the globe, with the number of confirmed cases surpassing 30 million on Thursday.

https://t.co/io8YBSQhKi",['breaking'],globalnews,increas,decrease
2020-09-17,"“There’s nothing offensive or derogatory about this mask,” the boy’s dad said.
 “It’s just a restaurant.”

https://t.co/GGW6CKNNDD",[],globalnews,increas,decrease
2020-09-17,"Do you get tested for COVID-19 before attending a gathering? 

https://t.co/FXdsWH49u7",[],globalnews,increas,decrease
2020-09-17,"After at least 28 of its students tested positive for COVID-19, Western University says it will move back to Phase Three of its return-to-campus plan. 

https://t.co/AeO6EFkNXf",[],globalnews,increas,decrease
2020-09-17,"Your #CoronavirusPandemic update:

🧪O’Toole family tested for COVID-19

🏫Coronavirus outbreak leads to major screening operation at Quebec City school

💉Trump contradicts health officials, claims coronavirus vaccine could be ready next month

MORE: https://t.co/5HuLKl8gds https://t.co/a2MQxwba69",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-17,"Montreal’s Herzliah High School is ending in-person classes and moving to online learning after multiple students and staff members tested positive for COVID-19. 

https://t.co/7Kf91CrYyO",[],globalnews,increas,decrease
2020-09-17,"Have you been feeling more bored than usual since the start of the pandemic? 

https://t.co/lgVpO5Ddfn",[],globalnews,increas,decrease
2020-09-17,Coronavirus driving discrimination against foreigners in Asian countries: Red Cross https://t.co/VeWFJL53Hh https://t.co/OTptTwYtuC,[],globalnews,increas,decrease
2020-09-17,"“It is particularly concerning that both national migrant and foreign workers are blamed for the spread of COVID-19 as they are quite vulnerable already,” one researcher said.
https://t.co/1If6ULHVPM",[],globalnews,increas,decrease
2020-09-16,New on YouTube:  Coronavirus: Canada orders more flu vaccines to avoid dual outbreaks https://t.co/oWKsj9E3EE,[],globalnews,increas,decrease
2020-09-16,New on YouTube:  Coronavirus: Lineups and long wait times as demand for COVID-19 tests skyrockets across Canada https://t.co/nv9iTa7qqQ,[],globalnews,increas,decrease
2020-09-16,New on YouTube:  Coronavirus: Oil demand not expected to return to pre-pandemic levels https://t.co/FYBT7AAuKw,[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Global National: Sept. 16, 2020 | Long lineups at COVID-19 testing sites across Canada https://t.co/KbedJLwsy0",[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Coronavirus: Canadian party leaders O'Toole, Blanchet in self isolation after COVID-19 exposures https://t.co/eeCgt84uYV",[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Coronavirus: Biden compares US COVID-19 deaths to Canada, comments on vaccine touted by Trump https://t.co/Vd78VWcwaO",[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Coronavirus: Ontario Premier Ford promises 'severe, severe fines' for new social gathering rules https://t.co/bszAtRLOiG",[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Coronavirus: Face masks “more guaranteed” to work against COVID-19 than a vaccine, CDC director says https://t.co/nKTMcvlHnc",[],globalnews,increas,decrease
2020-09-16,"New on YouTube:  Fear, concern as India coronavirus cases surpass 5 million https://t.co/hnhhdXRiqa",[],globalnews,increas,decrease
2020-09-16,"With a vaccine to the coronavirus presumably still months away from being available and no end in sight to the pandemic, Canadians have adapted to a new way of life, which is demonstrated by a change in their shopping habits.

https://t.co/dJ97SdKyaO",[],globalnews,increas,decrease
2020-09-16,New on YouTube:  Coronavirus: UK PM Johnson defends testing target as anger grows over backlog https://t.co/Gg2XmA9FQX,[],globalnews,increas,decrease
2020-09-16,"""If I don’t get an immune response the vaccine is not going to protect me. This face mask will.”

https://t.co/XWKXg8sn2R",[],globalnews,increas,decrease
2020-09-16,"Face masks ‘more guaranteed’ to work against coronavirus than vaccine, CDC director warns https://t.co/03YkEHcXBH https://t.co/Vnohpg2pk0",[],globalnews,increas,decrease
2020-09-16,"Your #CoronavirusPandemic update:

🇺🇸U.S. releases plan to provide free vaccine

🇮🇳India surpasses 5 million cases, closing in on U.S. record total

✖️Canada-U.S. border closure likely to extend through November, sources say

MORE: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-16,"“The real monster of 2020.”

The mask comes in two versions: “Karen” and “KAREN-19.”

https://t.co/w28Nt0iBI4",[],globalnews,increas,decrease
2020-09-16,"The survey found that among respondents currently receiving benefits due to the coronavirus pandemic, 45 per cent will take on more debt in the event that financial support ends.

https://t.co/nPLDa9iD3T",[],globalnews,increas,decrease
2020-09-16,U.S. releases plan to provide free coronavirus vaccine https://t.co/GCnrtfmmyO https://t.co/trh9pQO6nD,[],globalnews,increas,decrease
2020-09-16,"People worldwide are reporting lingering symptoms of COVID-19, and researchers are working on trying to pinpoint why exactly that is.

https://t.co/8onDTkNYNO",[],globalnews,increas,decrease
2020-09-16,"Study sheds light on coronavirus ‘long-haulers,’ but experts still lack clear picture https://t.co/mwJ7LACBqB https://t.co/HsPTds7BcG",[],globalnews,increas,decrease
2020-09-16,"Suga faces a plethora of challenges, including tackling COVID-19 while reviving a battered economy and dealing with a rapidly aging society.
https://t.co/JyU2rPdBJL",[],globalnews,increas,decrease
2020-09-16,"India surpasses 5 million coronavirus cases, closing in on U.S. record total https://t.co/tXALof42Z6 https://t.co/bYivCdkVmZ",[],globalnews,increas,decrease
2020-09-16,"Unilateralism will strengthen coronavirus pandemic, U.N. assembly chief warns https://t.co/y984T3G7nK https://t.co/EfwU8RW7TA",[],globalnews,increas,decrease
2020-09-15,New on YouTube:  Coronavirus: Students return to classrooms in Canada’s largest school board https://t.co/nNuKjSwplz,[],globalnews,increas,decrease
2020-09-15,"Trump insists he ‘up-played’ coronavirus threat, continues to cast doubt on masks https://t.co/fAdACVqCQ4 https://t.co/aMSkCH0wY4",[],globalnews,increas,decrease
2020-09-15,"Your #CoronavirusPandemic update:

🇨🇦 Canada reports 792 new coronavirus infections 

📈Rising coronavirus numbers appear to ease threat of Canadian federal election

🇺🇸 Pandemic leads to critical shortage of U.S. election workers

MORE: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-15,"New on YouTube:  Global National: Sept. 15, 2020 | Canada's largest school board welcomes back students amid pandemic https://t.co/LTzyn0xCbb",[],globalnews,increas,decrease
2020-09-15,"Video shows a woman at a Calgary fabric store  getting in other customers' faces as part of her anti-mask tirade.

https://t.co/xTV0AwEQaS",[],globalnews,increas,decrease
2020-09-15,"In a complaint filed Monday, a nurse alleges that the Irwin County Detention Center performed questionable hysterectomies, refused to test detainees for COVID-19 and shredded medical records.

https://t.co/YexWGybd77",[],globalnews,increas,decrease
2020-09-15,"""Wear your mask. . .it's science!"": Paul Rudd produced a PSA to urge younger generations to wear a face mask, as the number of cases in the 20-39 age group continues to rise at high rates compared to other age groups.

RELATED: https://t.co/5xQnTmmrSZ https://t.co/1NjUe75UKB",[],globalnews,increas,decrease
2020-09-15,New on YouTube:  Coronavirus: Actor Paul Rudd urges younger generations to wear masks in comedic PSA https://t.co/2HwzRizvIp,[],globalnews,increas,decrease
2020-09-15,Trump aide apologizes for video disparaging scientists battling coronavirus https://t.co/18mjCkVqVW https://t.co/BV1QrLMELK,[],globalnews,increas,decrease
2020-09-15,"Sajjan says the pandemic as well as the growing number of natural disasters in Canada and instability abroad underscore the need for a strong military.

https://t.co/IJa0ZlBeEg",[],globalnews,increas,decrease
2020-09-15,Feds not planning to cut military spending to rein in deficit amid coronavirus: Sajjan https://t.co/rZbrc1rrSg https://t.co/VonKP0asku,[],globalnews,increas,decrease
2020-09-15,"Donald Trump’s time in the White House, and his handling of the COVID-19 pandemic have dragged Canadians’ view of the United States to its lowest level in nearly 20 years, a new poll suggests.
 
Has your view of the U.S. changed amid recent events?

MORE: https://t.co/dOywOSsj8a",[],globalnews,increas,decrease
2020-09-15,"There is at least one case of the novel coronavirus in 172 schools across Quebec, the province’s education ministry announced Tuesday.

https://t.co/ENmu9Omf6e",[],globalnews,increas,decrease
2020-09-15,"New on YouTube:  Coronavirus: ""Can’t rule out"" second wave of COVID-19, says Canadian health minister https://t.co/CK1KB3gk5P",[],globalnews,increas,decrease
2020-09-15,Pandemic leads to critical shortage of U.S. election workers https://t.co/t5rC9yRulH https://t.co/LZN2EsjqBw,[],globalnews,increas,decrease
2020-09-15,"There are three broad categories of coronavirus tests in the U.S. Two diagnose whether you have an active infection, and a third indicates if you previously had the virus.

https://t.co/SHsYDT18tI",[],globalnews,increas,decrease
2020-09-15,"Ontario is reporting 251 new cases of the novel coronavirus on Tuesday, according to a Ministry of Health spokesperson.

https://t.co/hh85Z9hPoa",[],globalnews,increas,decrease
2020-09-15,"Almost one-quarter of Canadians surveyed say they believe officials exaggerate in their coronavirus warnings, including about the need for measures like physical distancing to slow the spread of the pandemic.

https://t.co/OP9xrELWQg",[],globalnews,increas,decrease
2020-09-15,"Talk of setting a new post-pandemic course for Canada at the cabinet retreat gave way Monday to grim warnings that the pandemic is far from over.

https://t.co/WrTLn2UCkC",[],globalnews,increas,decrease
2020-09-15,Scientists from 5 countries question accuracy of Russia coronavirus vaccine data https://t.co/VNSXNaA0Ur https://t.co/zW2Lul7EAg,[],globalnews,increas,decrease
2020-09-15,"Facebook said the project is similar to its tools meant to promote facts on both the coronavirus pandemic and U.S. voting.
https://t.co/7DuZOE2K3e",[],globalnews,increas,decrease
2020-09-15,"Suga faces a vast array of challenges, including tackling COVID-19 while reviving a battered economy.

https://t.co/mk2VLJ9HwQ",[],globalnews,increas,decrease
2020-09-14,"New on YouTube:  Duchess of Cambridge Kate Middleton unveils ""Hold Still"" COVID-19 pandemic portrait finalists https://t.co/XC4HOAl8yy",[],globalnews,decreas,increase
2020-09-14,"Your #CoronavirusPandemic update:

🆕Canada reports 817 coronavirus cases, highest daily count since late May

📈Quebec tops 65,000 cases as province reports 276 infections

🇨🇦 Canadians must remain vigilant to avoid another lockdown, says Trudeau

MORE: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,decreas,increase
2020-09-14,"Canada diagnosed 817 more people with COVID-19 on Monday, the highest daily case total since late May.

https://t.co/QySWy3bFiL",[],globalnews,decreas,increase
2020-09-14,New on YouTube:  U.S. wildfires raise air quality concerns for COVID-19 patients https://t.co/g1Ps9EH465,[],globalnews,decreas,increase
2020-09-14,New on YouTube:  Rising COVID-19 numbers in Canada the focus of Liberal cabinet retreat https://t.co/R7mvlLcH4J,[],globalnews,decreas,increase
2020-09-14,"“Hostile actors” targeting pandemic research is reason to take high precautions, the federal government said in a statement Monday.

https://t.co/h7QtC66q2u",[],globalnews,decreas,increase
2020-09-14,"Have you purchased any pieces of office furniture throughout the pandemic?

https://t.co/4Fe6fL583t",[],globalnews,decreas,increase
2020-09-14,"Are you sticking with virtual learning instead of sending your kids back to school during the pandemic? 

https://t.co/rVbIojEVyb",[],globalnews,decreas,increase
2020-09-14,"The leader of the Bloc Québécois and the party’s entire caucus are in self-isolation after a staff member tested positive for COVID-19. 

https://t.co/w0KWaAMSK1",[],globalnews,decreas,increase
2020-09-14,"Panama lifts 5-month coronavirus measure restricting when men, women can leave homes https://t.co/bLMghdt0ac https://t.co/WMspieHOAT",[],globalnews,decreas,increase
2020-09-14,"The new season of Jeopardy! premieres Monday night, with a few key changes due to the COVID-19 pandemic.

https://t.co/yO7Ea8Rdwo",[],globalnews,decreas,increase
2020-09-14,"The past several weeks have seen a resurgence in COVID-19 across Canada. 

Would you be in support of tightening lockdown restrictions as cases continue to rise?

MORE: https://t.co/m041ozCXk6",[],globalnews,decreas,increase
2020-09-14,New on YouTube:  Coronavirus: Trudeau says Canadians need to be vigilant to avoid another lockdown https://t.co/dbNbOUe8qM,[],globalnews,decreas,increase
2020-09-14,Kate Middleton reveals final 100 portraits chosen for pandemic photo project https://t.co/a6pOUNkr5N https://t.co/cbsH8t02Pi,[],globalnews,decreas,increase
2020-09-14,"Quebec reported 276 new cases linked to the novel coronavirus Monday as an upward trend of infections continues.

https://t.co/zjzUNbOkgW",[],globalnews,decreas,increase
2020-09-14,Next pandemic will be ‘more damaging’ if lessons aren’t learned from COVID-19: panel https://t.co/7ndYS1riD6 https://t.co/QceeKmRV2c,[],globalnews,decreas,increase
2020-09-14,"The campaign will be remembered for another distinction: Canada’s first provincial campaign since the start of the COVID-19 pandemic.

https://t.co/OwhTeLApwb",[],globalnews,decreas,increase
2020-09-14,"Originally focused on building a post-pandemic economy, the meeting will now also have to contend with the immediate challenge of limiting the damage from a second wave.

https://t.co/7BicZDzYD7",[],globalnews,decreas,increase
2020-09-14,"As part of British Columbia, Alberta and Saskatchewan’s COVID-19 reopening plan amid the pandemic, the provinces have banned karaoke.

https://t.co/EuKJV4NFNV",[],globalnews,decreas,increase
2020-09-14,New on YouTube:  Coronavirus: Researchers urge better COVID-19 messaging for young people https://t.co/HSjJ2CX20g,[],globalnews,decreas,increase
2020-09-13,"Many organizations have warned about the disproportionate impact of the coronavirus, but on Friday the United Nations cautioned that the ""worst impacts of the crisis on poverty are still to come.""

https://t.co/0fHQlyE5h0",[],globalnews,increas,decrease
2020-09-13,"Vancouver police estimate about 700 people turned out for a rally that blended opposition to masks and vaccines with some of the more outlandish conspiracy theories that have taken root in the U.S. and Canada.

https://t.co/spKQop1GXj",[],globalnews,increas,decrease
2020-09-13,Trump to hold indoor campaign rally in Nevada despite coronavirus threat https://t.co/lyzHr27mvQ https://t.co/w8tgxsOd8I,[],globalnews,increas,decrease
2020-09-13,"A recent national survey found that one third of working mothers in Canada have thought about quitting their job during the COVID-19 pandemic.

Do you think enough is being done to support working moms in Canada?

Read more: https://t.co/fia6WnROmw",[],globalnews,increas,decrease
2020-09-13,"Your #CoronavirusPandemic update:

🇮🇱Israel going back under lockdown to combat surge in cases

📊Health minister continues defence of China’s handling of coronavirus case data

📈Ontario reports 200+ new coronavirus cases for 3rd day in a row

More: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-13,Voters in Fredericton prepare for first election during COVID-19 pandemic https://t.co/fDmCiylSyX https://t.co/JHiY0upIHi,[],globalnews,increas,decrease
2020-09-13,"“I think the phenomenon of underreporting is going to be something that we hear about across the world,"" Patty Hajdu said when asked about the Chinese government’s handling of the coronavirus pandemic.

https://t.co/W1UvIMIyYL",[],globalnews,increas,decrease
2020-09-13,"New on YouTube:  The West Block: Sept. 13, 2020 | Analyzing the government’s response to the COVID-19 pandemic https://t.co/7vHy4zo4A9",[],globalnews,increas,decrease
2020-09-13,New on YouTube:  Coronavirus: ‘What we need is greater transparency;’ expert on Russia’s COVID-19 vaccine https://t.co/Y54fDDvfhq,[],globalnews,increas,decrease
2020-09-13,"Sunday marks the third day in a row that Ontario has reported more than 200 new cases of the novel coronavirus.

https://t.co/u9pphes4YL",[],globalnews,increas,decrease
2020-09-13,U.S. health experts’ alarm grew as Trump played down coronavirus https://t.co/u2tXT9zhp1 https://t.co/ozf5BOW7Yr,[],globalnews,increas,decrease
2020-09-13,"Excess weight increases the chances of developing a number of health problems, including heart disease and diabetes, and those are among the conditions that can make COVID-19 patients more likely to get very sick.

https://t.co/OTtTedRMXy",[],globalnews,increas,decrease
2020-09-13,New on YouTube:  Coronavirus: The sustainability of sports during the pandemic https://t.co/ywix9JnEl7,[],globalnews,increas,decrease
2020-09-13,New on YouTube:  Coronavirus: Canada’s COVID-19 curve trending upwards https://t.co/b8UDLG8IrQ,[],globalnews,increas,decrease
2020-09-12,"New on YouTube:  Global National: Sep 12, 2020 | Quebecers now face a hefty fine for not wearing a mask https://t.co/oMUMpHp2QM",[],globalnews,increas,decrease
2020-09-12,"In England, new limits on social gatherings to six people are set to stay in place for the “foreseeable future,” potentially through Christmas.

Should Canada consider limiting social gatherings as COVID-19 cases continue to trend upwards?

Read more: https://t.co/b9lVWSQIPS",[],globalnews,increas,decrease
2020-09-12,Travelling to El Salvador? You’ll need a negative coronavirus test to enter the country https://t.co/7ZWhFSL4Ms https://t.co/gdlyrtnjCX,[],globalnews,increas,decrease
2020-09-12,"The federal government is finalizing details of a program to help cities buy properties left vacant due to the COVID-19 pandemic so they can quickly create affordable housing.

Do you support this initiative?

Read more: https://t.co/oXXOw1RaPW",[],globalnews,increas,decrease
2020-09-12,"France’s daily coronavirus case total surpasses 10,000 for the first time https://t.co/6EiQ9rKsEF https://t.co/bwegL7HpPA",[],globalnews,increas,decrease
2020-09-12,"Your #CoronavirusPandemic update:

💉AstraZeneca to resume coronavirus vaccine trial after unexplained illness in U.K.

😷Police in Quebec to issue fines to those refusing to wear masks when obligatory

🇮🇳India nears 100,000 new cases daily

More: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-12,"Retail experts say items that bust boredom or promote time outdoors will fly off the shelves ahead of Canada's first pandemic fall and winter. 

https://t.co/4H82S7m8E1",[],globalnews,increas,decrease
2020-09-12,"A group is calling on the government to make post-graduate work permits renewable so graduates struggling in the COVID-19 job market will not face deportation.

https://t.co/Q9tMc2lSzC",[],globalnews,increas,decrease
2020-09-12,"COMMENTARY: Getting Canadians back to work after the COVID-19 pandemic is important but there's a bigger picture to view, says Rob Breakenridge. 

https://t.co/gLXfw1yCWI",[],globalnews,increas,decrease
2020-09-12,"While many have struggled with workload amid COVID-19, an employment expert says: ""Do not quit.”
https://t.co/EDpCqZEJpL",[],globalnews,increas,decrease
2020-09-12,"#BREAKING: After a six-day pause in clinical trials, AstraZeneca has resumed efforts to complete a COVID-19 vaccine.
https://t.co/PBDH84YwOY",['breaking'],globalnews,increas,decrease
2020-09-12,AstraZeneca to resume coronavirus vaccine trial after unexplained illness in U.K. https://t.co/JHS7Vgrvb0 https://t.co/xl6uTsyEj4,[],globalnews,increas,decrease
2020-09-12,"Reality check: A look at Trump, Biden claims on coronavirus, U.S. auto industry https://t.co/WsvzTWOYYx https://t.co/H4jiGR4vY6",[],globalnews,increas,decrease
2020-09-12,"As the coronavirus pandemic continues, income support is a hot topic on the agenda for the Liberal's upcoming national convention.
https://t.co/XimhVU7waJ",[],globalnews,increas,decrease
2020-09-12,"India nears 100,000 new coronavirus cases daily, setting new global record https://t.co/jasB8W2xEM https://t.co/ReTRgTr8zp",[],globalnews,increas,decrease
2020-09-11,New on YouTube:  Throne Speech set to focus on long-term pandemic plan https://t.co/2mGO19TDok,[],globalnews,increas,decrease
2020-09-11,"The children were expelled along with thousands of adults under new rules designed to slow the spread of coronavirus in the United States, according to court documents.

https://t.co/v6uLxVfWIO",[],globalnews,increas,decrease
2020-09-11,"The Sept. 23 Speech will have a tone of urgency and immediacy, addressing the threat of the pandemic, a senior government source told Global News.

https://t.co/rz160O8jAT",[],globalnews,increas,decrease
2020-09-11,"Children are much less likely than adults to develop severe cases of COVID-19, data shows.

https://t.co/fvkU4knuHK",[],globalnews,increas,decrease
2020-09-11,"Only 1.4% of kids, teenagers diagnosed with coronavirus in Canada hospitalized https://t.co/n22H6jjpwD https://t.co/P0mhB8hhJY",[],globalnews,increas,decrease
2020-09-11,Coronavirus: U.S. budget deficit tops $3 trillion as 2020 fiscal year nears end https://t.co/oDcocd3qHG https://t.co/KM70J421YW,[],globalnews,increas,decrease
